"(6, 6)",11.359416246414185,True,15,66
0,283.64574003219604,True,20,2585
1,110.80453109741211,True,20,808
2,71.79480695724487,True,20,493
3,18.4551899433136,True,15,116
4,17.927250385284424,True,20,110
5,1390.415503025055,False,,10718
6,1552.7164521217346,True,15,17349
7,1113.125144958496,False,,11932
8,201.3860731124878,False,,1714
9,363.36339807510376,False,,3328
10,73.4834361076355,False,,695
11,1840.904987335205,False,,13342
12,2000.158681154251,,,17019
13,263.38742089271545,False,,1973
14,861.0594239234924,False,,7672
15,2.6172800064086914,False,,15
16,242.00402307510376,False,,1842
17,1702.7799401283264,False,,14524
18,1424.6010990142822,False,,11677
19,214.87864995002747,False,,1664
20,3.0204098224639893,False,,17
21,825.4804089069366,False,,7895
22,251.6360650062561,False,,1829
23,2000.0204360485077,,,16348
24,2000.0487172603607,,,14284
25,152.0343611240387,False,,1442
26,296.9665861129761,False,,2587
27,143.61891198158264,False,,1183
28,1082.662213087082,False,,12646
29,2000.005444765091,,,21545
30,1331.0471820831299,False,,10876
31,31.51793909072876,True,15,224
32,7.735857963562012,True,20,45
33,116.71420073509216,True,15,852
34,121.39858889579773,True,25,895
35,374.9238910675049,True,25,3409
