"(6, 6)",10.67979383468628,True,15,47
0,31.230697870254517,True,20,154
1,34.17386817932129,True,20,160
2,30.336251258850098,True,20,163
3,4.21646523475647,True,20,22
4,2.991483211517334,True,20,15
5,453.1753878593445,False,,1904
6,272.84422183036804,True,15,1360
7,97.47669696807861,False,,633
8,35.56736612319946,False,,251
9,69.69675397872925,False,,459
10,46.37394881248474,False,,278
11,793.8076829910278,False,,2993
12,3084.3067951202393,,,6409
13,138.11089706420898,False,,289
14,89.66223216056824,False,,544
15,1.256856918334961,False,,6
16,335.7737011909485,False,,1724
17,602.5885932445526,False,,2752
18,695.5936489105225,False,,3064
19,304.99507999420166,False,,1716
20,5.374055862426758,False,,20
21,112.0151538848877,False,,585
22,141.8548228740692,False,,260
23,3283.901076078415,,,6529
24,823.7840800285339,False,,2911
25,39.49586486816406,False,,283
26,76.53219723701477,False,,555
27,30.411736011505127,False,,229
28,125.4352970123291,False,,780
29,226.4531900882721,True,20,1195
30,518.5146687030792,False,,2131
31,3.898240089416504,True,15,22
32,6.670161962509155,True,15,40
33,20.358082056045532,True,15,118
34,47.04172706604004,True,15,239
35,27.621623992919922,True,15,131
