"(6, 6)",5.534738063812256,True,18,15
0,50.76976299285889,True,359,20
1,142.3752179145813,True,1180,20
2,72.72436189651489,True,533,20
3,353.93371295928955,True,3243,15
4,2000.050584077835,,18190,
5,2000.0192430019379,,14872,
6,2000.0640680789948,,19433,
7,2000.0824491977692,,16816,
8,166.66942310333252,False,1173,
9,1158.7211220264435,False,10117,
10,2000.011029958725,,17863,
11,2000.1163837909698,,15182,
12,2000.0127041339874,,16593,
13,2000.0492918491364,,16661,
14,2000.100853919983,,17222,
15,5.038914918899536,False,17,
16,2000.0751309394836,,17286,
17,2000.0191133022308,,18410,
18,2000.1106278896332,,17296,
19,2000.0258502960205,,17828,
20,5.066439151763916,False,17,
21,2000.0750889778137,,16909,
22,2000.037761926651,,16771,
23,2000.0185441970825,,16362,
24,2000.014664888382,,15300,
25,1964.1854002475739,False,17457,
26,1146.4233179092407,False,9885,
27,183.93691110610962,False,1314,
28,2000.0412440299988,,17060,
29,2000.0203330516815,,19161,
30,2000.0502860546112,,16589,
31,429.73270893096924,True,3393,15
32,112.14480686187744,True,866,15
33,134.45684814453125,True,1095,15
34,494.355731010437,True,4193,15
35,528.9215650558472,True,4645,15
